state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,sample_duration_code,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,observation_percent,validity_indicator,arithmetic_mean,first_max_value,first_max_hour,aqi,method_code,method,local_site_name,site_address,state,county,city,cbsa_code,cbsa,date_of_last_change
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-04-15,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-04-21,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-04-27,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-05-03,Parts per billion Carbon,No Events,1,100.0,Y,1.9,1.9,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-05-09,Parts per billion Carbon,No Events,1,100.0,Y,2.6,2.6,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-05-15,Parts per billion Carbon,No Events,1,100.0,Y,1.3,1.3,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-05-21,Parts per billion Carbon,No Events,1,100.0,Y,1.8,1.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-05-27,Parts per billion Carbon,No Events,1,100.0,Y,2.3,2.3,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-06-02,Parts per billion Carbon,No Events,1,100.0,Y,1.2,1.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-06-08,Parts per billion Carbon,No Events,1,100.0,Y,1.8,1.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-06-14,Parts per billion Carbon,No Events,1,100.0,Y,1.6,1.6,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-06-20,Parts per billion Carbon,No Events,1,100.0,Y,2.8,2.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-06-26,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-07-02,Parts per billion Carbon,No Events,1,100.0,Y,1.8,1.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-07-08,Parts per billion Carbon,No Events,1,100.0,Y,1.6,1.6,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-07-14,Parts per billion Carbon,No Events,1,100.0,Y,1.9,1.9,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-07-20,Parts per billion Carbon,No Events,1,100.0,Y,1.4,1.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-07-26,Parts per billion Carbon,No Events,1,100.0,Y,1.5,1.5,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-08-01,Parts per billion Carbon,No Events,1,100.0,Y,2.3,2.3,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-08-07,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-08-13,Parts per billion Carbon,No Events,1,100.0,Y,2.2,2.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-08-19,Parts per billion Carbon,No Events,1,100.0,Y,1.7,1.7,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-09-24,Parts per billion Carbon,No Events,1,100.0,Y,1.7,1.7,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-10-12,Parts per billion Carbon,No Events,1,100.0,Y,2.9,2.9,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-10-18,Parts per billion Carbon,No Events,1,100.0,Y,1.4,1.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-10-24,Parts per billion Carbon,No Events,1,100.0,Y,3.3,3.3,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-10-30,Parts per billion Carbon,No Events,1,100.0,Y,2.7,2.7,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-11-05,Parts per billion Carbon,No Events,1,100.0,Y,3.0,3.0,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-11-11,Parts per billion Carbon,No Events,1,100.0,Y,4.2,4.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-11-17,Parts per billion Carbon,No Events,1,100.0,Y,5.8,5.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-11-23,Parts per billion Carbon,No Events,1,100.0,Y,2.2,2.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-11-29,Parts per billion Carbon,No Events,1,100.0,Y,1.2,1.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-12-05,Parts per billion Carbon,No Events,1,100.0,Y,2.4,2.4,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-12-11,Parts per billion Carbon,No Events,1,100.0,Y,2.8,2.8,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0042,45201,10,42.3295,-71.0826,WGS84,Benzene,7,24 HOUR,,2003-12-17,Parts per billion Carbon,No Events,1,100.0,Y,3.2,3.2,0,,136,INSTRUMENTAL - ENTECH 2000 W/ MS/FID,DUDLEY SQUARE ROXBURY,HARRISON AVE,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-01,Parts per billion Carbon,No Events,1,13.0,N,0.2,0.2,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-02,Parts per billion Carbon,No Events,7,88.0,Y,0.714286,1.4,20,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-04,Parts per billion Carbon,No Events,1,13.0,N,1.3,1.3,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-05,Parts per billion Carbon,No Events,6,75.0,Y,0.35,0.7,2,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-07,Parts per billion Carbon,No Events,1,13.0,N,0.5,0.5,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-08,Parts per billion Carbon,No Events,7,88.0,Y,0.871429,1.8,11,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-10,Parts per billion Carbon,No Events,1,13.0,N,1.6,1.6,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-11,Parts per billion Carbon,No Events,7,88.0,Y,0.585714,0.9,8,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-13,Parts per billion Carbon,No Events,1,13.0,N,0.3,0.3,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-14,Parts per billion Carbon,No Events,7,88.0,Y,0.471429,0.7,17,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-16,Parts per billion Carbon,No Events,1,13.0,N,1.8,1.8,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-17,Parts per billion Carbon,No Events,7,88.0,Y,1.557143,2.4,5,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-19,Parts per billion Carbon,No Events,1,13.0,N,0.4,0.4,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-20,Parts per billion Carbon,No Events,6,75.0,Y,0.366667,0.8,20,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-22,Parts per billion Carbon,No Events,1,13.0,N,0.9,0.9,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-23,Parts per billion Carbon,No Events,7,88.0,Y,0.728571,1.2,17,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-25,Parts per billion Carbon,No Events,1,13.0,N,0.6,0.6,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-26,Parts per billion Carbon,No Events,7,88.0,Y,0.6,0.9,5,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-28,Parts per billion Carbon,No Events,1,13.0,N,0.9,0.9,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-06-29,Parts per billion Carbon,No Events,7,88.0,Y,0.9,1.4,5,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-01,Parts per billion Carbon,No Events,1,13.0,N,0.3,0.3,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-02,Parts per billion Carbon,No Events,3,38.0,N,0.566667,0.9,8,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-07,Parts per billion Carbon,No Events,1,13.0,N,0.6,0.6,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-08,Parts per billion Carbon,No Events,7,88.0,Y,0.5,0.7,20,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-10,Parts per billion Carbon,No Events,1,13.0,N,1.1,1.1,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-11,Parts per billion Carbon,No Events,7,88.0,Y,0.914286,1.1,17,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-13,Parts per billion Carbon,No Events,1,13.0,N,0.6,0.6,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-14,Parts per billion Carbon,No Events,7,88.0,Y,1.028571,4.8,2,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-16,Parts per billion Carbon,No Events,1,13.0,N,0.3,0.3,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-17,Parts per billion Carbon,No Events,6,75.0,Y,0.333333,0.5,20,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-19,Parts per billion Carbon,No Events,1,13.0,N,0.4,0.4,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-20,Parts per billion Carbon,No Events,3,38.0,N,0.533333,0.6,8,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-23,Parts per billion Carbon,No Events,4,50.0,N,0.675,0.7,11,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-25,Parts per billion Carbon,No Events,1,13.0,N,0.3,0.3,23,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
25,025,0041,45201,1,42.317372,-70.968359,WGS84,Benzene,B,3 HOURS,,2004-07-26,Parts per billion Carbon,No Events,3,38.0,N,1.033333,1.1,5,,146,6L PRESSURIZED CANISTER - PE8700;AUTO GC;SUBAMBIENT-DUAL FID,BOSTON LONG ISLAND,LONG ISLAND,Massachusetts,Suffolk,Boston,14460,"Boston-Cambridge-Newton, MA-NH",2013-06-11
